نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
اخزا8152,اسنادخزانه-م15بودجه98-010406,6,154,150737750,980510,980130,981000,490,0.05,978820,-1690,-0.17,977010,981000
اهرم2,صندوق س سهامي كاريزما- اهرمي,5,17700000,17700000,14100,1,1,-14099,-99.99,1,-14099,-99.99,1,1
اخزا009,اسناد خزانه-م9بودجه00-031101,5,16100,9276062000,576020,575530,576520,500,0.09,576150,130,0.02,575530,576520
تاراز,صندوق س آواي تاراز زاگرس-سهام,5,11848,142696320,11850,11890,12050,200,1.69,12040,190,1.6,11890,12050
ضخود5002,اختيارخ خودرو-1900-1401/05/12,5,24,12190000,468,509,500,32,6.84,508,40,8.55,500,510
ضخود3056,اختيارخ خودرو-1800-1401/03/04,5,51,20699000,600,460,400,-200,-33.33,406,-194,-32.33,400,460
ضهاي7005,اختيارخ هاي وب-2347-01/07/10,5,172,479600000,3260,2800,2600,-660,-20.25,2788,-472,-14.48,2600,2800
سي تيپ2ن31,گواهي سيمان تيپ2گيلان سبز(ن),5,154000,863478000,5607,5607,5607,0,0,5607,0,0,5607,5607
اگ010819,گام بانك صادرات 0108,5,40000,35988980000,895236,896000,899820,4584,0.51,899724,4488,0.5,896000,899820
فولاد2,فولاد مباركه اصفهان,5,47600000,581699000000,12400,12140,12200,-200,-1.61,12221,-179,-1.44,12140,12250
ثهام,صندوق س ثروت هامرز-سهام,5,6554,77274960,12020,11760,11760,-260,-2.16,11790,-230,-1.91,11760,12000
ضذوب3000,اختيارخ ذوب-2000-1401/03/04,5,58,39882000,726,701,700,-26,-3.58,688,-38,-5.23,670,701
سپرمي,پرميت‌,5,10190,270544500,26300,26550,26550,250,0.95,26550,250,0.95,26550,26550
زيتون2,صندوق س زيتون نماد پايا- مختلط,5,3610000,3610000,12410,1,1,-12409,-99.99,1,-12409,-99.99,1,1
اخزا0032,اسنادخزانه-م3بودجه00-030418,5,163,104874300,644410,643650,640010,-4400,-0.68,643400,-1010,-0.16,640010,643700
گوهر2,صندوق سكه طلاي كيان,5,50000,50000,71625,1,1,-71624,-100,1,-71624,-100,1,1
گنجين,صندوق س. گنجينه يكم آويد-د,5,3018,46926846,15545,15547,15547,2,0.01,15549,4,0.03,15547,15550
اخزا814,اسنادخزانه-م14بودجه98-010318,5,11200,11104804000,990700,991500,991500,800,0.08,991500,800,0.08,991500,991510
اخزا0092,اسناد خزانه-م9بودجه00-031101,5,91,52307600,576020,580120,572020,-4000,-0.69,574810,-1210,-0.21,549010,580120
فسديد,لوله‌وتجهيزات‌ سديد - ورشكسته,5,6019,296134800,48750,49200,49200,450,0.92,48800,50,0.1,49200,49200
سپيدما2,صندوق س. سپيد دماوند-د,4,22000000,22000000,12613,1,1,-12612,-99.99,1,-12612,-99.99,1,1
سي تيپ2ن35,گواهي سيمان تيپ2دشتستان(ن)	,4,200000,1143400000,5445,5717,5717,272,5,5717,272,5,5717,5717
پتروما,صندوق س.بخشي پتروشيمي دماوند-ب,4,6500,70110500,10889,10789,10786,-103,-0.95,10786,-103,-0.95,10786,10789
ضذوب3003,اختيارخ ذوب-3500-1401/03/04,4,40,40000,6,1,1,-5,-83.33,1,-5,-83.33,1,1
زير0103پ04,زيره سبز0103شركت مينوبذر(پ),4,45,56316075,1298560,1258000,1243739,-54821,-4.22,1251468,-47092,-3.63,1243739,1258000
اخزا821,اسنادخزانه-م21بودجه98-020906,4,2400,1773224000,737900,739000,738530,630,0.09,738840,940,0.13,738530,739000
هكشو208,اختيارف ت پاكشو9799-02/08/29,4,70000,35910000,534,513,513,-21,-3.93,513,-21,-3.93,513,513
نگين,ص.س. زمين و ساختمان نگين شهرري,4,53018,2830099040,53360,53350,53380,20,0.04,53380,20,0.04,53350,53380
پشاهن,توليدي پلاستيك‌ شاهين,4,8867,475714550,52100,53650,53650,1550,2.98,53650,1550,2.98,53650,53650
اخزا9052,اسنادخزانه-م5بودجه99-020218,4,74,61161000,826500,826500,826500,0,0,826500,0,0,826500,826500
شيشه90ن,گواهي شيشه فلوت6بيرنگAكاويان,4,4950,4755608550,960729,960729,960729,0,0,960729,0,0,960729,960729
اراد46,مرابحه عام دولت4-ش.خ 0302,4,57000,57000000000,1000000,1000000,1000000,0,0,1000000,0,0,1000000,1000000
ضفلا3012,اختيارخ فولاد-10000-1401/03/18,3,80,185200000,2382,2360,2300,-82,-3.44,2315,-67,-2.81,2300,2360
سي تيپ2ن12,گواهي سيمان تيپ2خزر(ن),3,50000,294350000,5607,5887,5887,280,4.99,5887,280,4.99,5887,5887
سي تيپ2ن05,گواهي سيمان تيپ 2خاش(ن),3,75000,587475000,7460,7833,7833,373,5,7833,373,5,7833,7833
سي تيپ2ن21,گواهي سيمان تيپ2زاوه تربت(ن),3,84000,470988000,5607,5607,5607,0,0,5607,0,0,5607,5607
ضملت3012,اختيارخ وبملت-3500-1401/03/18,3,102,38740000,304,320,381,77,25.33,380,76,25,320,381
ضسپا8050,اختيارخ خساپا-1800-1401/08/25,3,70,35660000,510,530,500,-10,-1.96,509,-1,-0.2,500,530
ضصاد3015,اختيارخ وبصادر-2000-1401/03/11,3,21,3150000,174,150,150,-24,-13.79,150,-24,-13.79,150,150
كمند2,صندوق س. با درآمد ثابت كمند,3,191500000,191500000,10102,1,1,-10101,-99.99,1,-10101,-99.99,1,1
سي تيپ2ن19,گواهي سيمان تيپ2غرب آسيا(ن),3,140000,738780000,5277,5277,5277,0,0,5277,0,0,5277,5277
اخزا0072,اسنادخزانه-م7بودجه00-030912,3,141,83511820,593180,592200,592360,-820,-0.14,592280,-900,-0.15,592200,592360
ضرنا4005,اختيارخ ورنا-4000-1401/04/22,3,7,13350000,2400,1900,1950,-450,-18.75,1907,-493,-20.54,1900,1950
ضصاد3014,اختيارخ وبصادر-1800-1401/03/11,3,103,34568000,293,335,336,43,14.68,336,43,14.68,335,336
ضسپا8051,اختيارخ خساپا-1900-1401/08/25,3,300,132000000,423,440,440,17,4.02,440,17,4.02,440,440
سي تيپ2ن22,گواهي سيمان تيپ2كردستان(ن),2,60000,365100000,5796,6085,6085,289,4.99,6085,289,4.99,6085,6085
كهربا2,صندوق س.پشتوانه سكه طلا كهربا,2,300000,300000,12297,1,1,-12296,-99.99,1,-12296,-99.99,1,1
وبصادر2,بانك صادرات ايران,2,26553350,55530255850,2151,2151,2086,-65,-3.02,2091,-60,-2.79,2086,2151
ضشنا8018,اختيارخ شپنا-8350-1401/08/29,2,34,10238000,268,302,301,33,12.31,301,33,12.31,301,302
ضملت3014,اختيارخ وبملت-4500-1401/03/18,2,104,1032000,16,8,10,-6,-37.5,10,-6,-37.5,8,10
ضخود5007,اختيارخ خودرو-2800-1401/05/12,2,200,10000000,89,50,50,-39,-43.82,50,-39,-43.82,50,50
ضفلا3009,اختيارخ فولاد-7000-1401/03/18,2,10,52010000,5043,5210,5200,157,3.11,5201,158,3.13,5200,5210
اخزا0084,اسنادخزانه-م8بودجه00-030919,2,884500,522253025000,590110,590450,590450,340,0.06,590450,340,0.06,590450,590450
هماي2,صندوق س هماي آگاه-ثابت,2,30951999,30951999,10013,1,1,-10012,-99.99,1,-10012,-99.99,1,1
ضهاي7000,اختيارخ هاي وب-1594-01/07/10,2,101,505000000,5156,5000,5000,-156,-3.03,5000,-156,-3.03,5000,5000
اخزا818,اسنادخزانه-م18بودجه98-010614,2,400,378800000,943600,947000,947000,3400,0.36,947000,3400,0.36,947000,947000
افران2,صندوق س افرا نماد پايدار-ثابت,2,14800000,14800000,16392,1,1,-16391,-99.99,1,-16391,-99.99,1,1
تملي801,تسهيلات مسكن ب. ملي-فروردين98,2,61,29977291,517295,491431,491431,-25864,-5,491431,-25864,-5,491431,491431
طلا2,صندوق س.پشتوانه طلاي لوتوس,2,200000,200000,100675,1,1,-100674,-100,1,-100674,-100,1,1
اخزا9102,اسنادخزانه-م10بودجه99-020807,2,143,106894660,750160,747500,747530,-2630,-0.35,747520,-2640,-0.35,747500,747530
اخزا817,اسنادخزانه-م17بودجه98-010512,2,200,192250000,960310,960750,961750,1440,0.15,961250,940,0.1,960750,961750
اخزا909,اسنادخزانه-م9بودجه99-020316,2,200,162789000,811850,813940,813950,2100,0.26,813940,2090,0.26,813940,813950
زعف0110پ19,زعفران0110نگين تروند قاينات(پ),2,87,35040053,410002,401001,409999,-3,0,402759,-7243,-1.77,401001,409999
ضستا7006,اختيارخ شستا-1300-1401/07/17,2,191,7549000,40,40,39,-1,-2.5,40,0,0,39,40
ضذوب8002,اختيارخ ذوب-2340-1401/08/04,2,101,73900000,1050,900,730,-320,-30.48,732,-318,-30.29,730,900
ضخود5006,اختيارخ خودرو-2600-1401/05/12,2,200,18000000,90,90,90,0,0,90,0,0,90,90
طسپا3015,اختيارف خساپا-2000-1401/03/25,2,200,10300000,58,50,53,-5,-8.62,51,-7,-12.07,50,53
ضهمن3000,اختيارخ خبهمن-1200-1401/03/11,2,6,3438000,712,511,635,-77,-10.81,573,-139,-19.52,511,635
اراد384,مرابحه عام دولت3-ش.خ 0105,2,290000,287187000000,987500,990300,990300,2800,0.28,990300,2800,0.28,990300,990300
كمند4,صندوق س. با درآمد ثابت كمند,2,236700000,2392446600000,10102,10105,10108,6,0.06,10108,6,0.06,10105,10108
كارا2,صندوق س. كارا -د,2,18000000,18000000,11386,1,1,-11385,-99.99,1,-11385,-99.99,1,1
ضخود5000,اختيارخ خودرو-1700-1401/05/12,2,200,136000000,574,680,680,106,18.47,680,106,18.47,680,680
ضپنا7053,اختيارخ رمپنا-16000-1401/07/12,2,12,54800000,3700,4500,4900,1200,32.43,4567,867,23.43,4500,4900
ضخود5001,اختيارخ خودرو-1800-1401/05/12,2,200,118000000,585,590,590,5,0.85,590,5,0.85,590,590
ضستر3006,اختيارخ خگستر-3750-1401/03/22,2,11,3850000,290,350,350,60,20.69,350,60,20.69,350,350
ضذوب3004,اختيارخ ذوب-4000-1401/03/04,2,21,21000,74,1,1,-73,-98.65,1,-73,-98.65,1,1
سي تيپ2ن25,گواهي سيمان تيپ2نهاوند(ن),2,48000,277248000,5607,5776,5776,169,3.01,5776,169,3.01,5776,5776
سي تيپ2ن04,گواهي سيمان تيپ2فارس نو(ن),2,40000,306960000,7309,7674,7674,365,4.99,7674,365,4.99,7674,7674
سي تيپ2ن08,گواهي سيمان تيپ 2زنجان(ن),2,64000,376768000,5607,5887,5887,280,4.99,5887,280,4.99,5887,5887
ضستر3009,اختيارخ خگستر-5000-1401/03/22,2,16,320000,15,20,20,5,33.33,20,5,33.33,20,20
ضپاس7037,اختيارخ وپارس-1800-1401/07/27,2,200,92000000,1,460,460,459,45900,460,459,45900,460,460
شيشه63ن,گواهي شيشه فلوت4بيرنگBكاوه,2,4800,3144753600,655157,655157,655157,0,0,655157,0,0,655157,655157
سي تيپ2ن14,گواهي سيمان تيپ2ساوه(ن),2,37000,245273000,6314,6629,6629,315,4.99,6629,315,4.99,6629,6629
سي تيپ2ن10,گواهي سيمان تيپ 2غرب(ن),2,25000,147175000,5607,5887,5887,280,4.99,5887,280,4.99,5887,5887
اراد314,مرابحه عام دولت3-ش.خ 0208,2,800000,777384000000,929180,971730,971730,42550,4.58,971730,42550,4.58,971730,971730
غزر2,صنعتي زر ماكارون,2,19600000,194040000000,10390,9900,9900,-490,-4.72,9900,-490,-4.72,9900,9900
سمتا024,سلف موازي متانول بوشهر 024,1,100,91192800,911504,911928,911928,424,0.05,911928,424,0.05,911928,911928
صبهمن0522,صكوك مرابحه بهمن 052-3ماهه18%,1,1500000,1425000000000,950000,950000,950000,0,0,950000,0,0,950000,950000
مشهد212,مشاركت ش مشهد212-3ماهه18%,1,100,98374700,975456,983747,983747,8291,0.85,983747,8291,0.85,983747,983747
افران4,صندوق س افرا نماد پايدار-ثابت,1,18000000,295236000000,16392,16402,16402,10,0.06,16402,10,0.06,16402,16402
سنفت021,سلف موازي نفت.س صادر اروند 021,1,100,211973700,2118752,2119737,2119737,985,0.05,2119737,985,0.05,2119737,2119737
اراد92,مرابحه عام دولت92-ش.خ020825,1,2000,1950000000,953700,975000,975000,21300,2.23,975000,21300,2.23,975000,975000
اراد72,مرابحه عام دولت72-ش.خ0311,1,100,95607000,977000,956070,956070,-20930,-2.14,956070,-20930,-2.14,956070,956070
سي تيپ2ن29,گواهي سيمان تيپ2فيروزكوه(ن),1,10000,58870000,5607,5887,5887,280,4.99,5887,280,4.99,5887,5887
سي تيپ2ن37,گواهي سيمان تيپ2شمال(ن),1,25000,192675000,7340,7707,7707,367,5,7707,367,5,7707,7707
سمتا025,سلف موازي متانول بوشهر 025,1,100,103699300,1036511,1036993,1036993,482,0.05,1036993,482,0.05,1036993,1036993
سرو4,صندوق س سروسودمند مدبران-سهام,1,400000,31464000000,77900,78660,78660,760,0.98,78660,760,0.98,78660,78660
كگل2,معدني و صنعتي گل گهر,1,30000000,410100000000,13620,13670,13670,50,0.37,13670,50,0.37,13670,13670
اراد13,مرابحه عام دولت1-ش.خ ساير0206,1,1000,1000000000,963950,1000000,1000000,36050,3.74,1000000,36050,3.74,1000000,1000000
ضجار7047,اختيارخ وتجارت-1680-1401/07/20,1,6,3960000,690,660,660,-30,-4.35,660,-30,-4.35,660,660
ضملت3011,اختيارخ وبملت-3000-1401/03/18,1,4,3680000,852,920,920,68,7.98,920,68,7.98,920,920
ضسپا3014,اختيارخ خساپا-1800-1401/03/25,1,100,30100000,308,301,301,-7,-2.27,301,-7,-2.27,301,301
ضجار7052,اختيارخ وتجارت-2380-1401/07/20,1,10,2700000,275,270,270,-5,-1.82,270,-5,-1.82,270,270
صپا ه 10,بار پايه هفته 10صنعتي,1,10000,6750000,545,675,675,130,23.85,675,130,23.85,675,675
اراد57,مرابحه عام دولت5-ش.خ 0309,1,2000,2000000000,970000,1000000,1000000,30000,3.09,1000000,30000,3.09,1000000,1000000
آكورد4,صندوق س. آرمان آتي كوثر-د,1,12800000,497523200000,38845,38869,38869,24,0.06,38869,24,0.06,38869,38869
ضسپا3012,اختيارخ خساپا-1400-1401/03/25,1,7,4900000,700,700,700,0,0,700,0,0,700,700
اگ010518,گام بانك تجارت0105,1,6,5700000,946000,950000,950000,4000,0.42,950000,4000,0.42,950000,950000
اراد76,مرابحه عام دولت76-ش.خ030406,1,1000,932000000,955000,932000,932000,-23000,-2.41,932000,-23000,-2.41,932000,932000
صمعاد407,صكوك اجاره معادن407-3ماهه18%,1,15,14925000,995000,995000,995000,0,0,995000,0,0,995000,995000
قم0312,مشاركت ش قم0312-سه ماهه18%,1,5,5050000,1010000,1010000,1010000,0,0,1010000,0,0,1010000,1010000
سمتا023,سلف موازي استاندارد سمتا023,1,100,93486900,934434,934869,934869,435,0.05,934869,435,0.05,934869,934869
سي تيپ2ن18,گواهي سيمان تيپ2مدلل(ن),1,75000,469575000,5963,6261,6261,298,5,6261,298,5,6261,6261
سمتا011,سلف موازي استاندارد سمتا011,1,10,90192460,9015526,9019246,9019246,3720,0.04,9019246,3720,0.04,9019246,9019246
ضفلا7014,اختيارخ فولاد-5694-1401/07/24,1,1,2300000,2499,2300,2300,-199,-7.96,2300,-199,-7.96,2300,2300
ضبدر3013,اختيارخ شبندر-7000-1401/03/29,1,1,1700000,2500,1700,1700,-800,-32,1700,-800,-32,1700,1700
زعف0110پ21,زعفران0110نگين ملل(پ),1,20,8020000,409633,401000,401000,-8633,-2.11,401000,-8633,-2.11,401000,401000
اراد31,مرابحه عام دولت3-ش.خ 0208,1,1000,970000000,929180,970000,970000,40820,4.39,970000,40820,4.39,970000,970000
متا0105,آتي متانول -1401/05/17,1,100,93800000,938000,938000,938000,0,0,938000,0,0,938000,938000
اراد84,مرابحه عام دولت84-ش.خ030624,1,1000,985000000,967000,985000,985000,18000,1.86,985000,18000,1.86,985000,985000
ضحافرين1203,اختيارخ حافرين-2500-14011214,1,1,1540000,1610,1540,1540,-70,-4.35,1540,-70,-4.35,1540,1540
نسب0106,آتي نفتاي سبك-1401/06/17,1,100,239800000,2398000,2398000,2398000,0,0,2398000,0,0,2398000,2398000
سحرا021,سلف موازي برق نيروي برق حرارتي,1,200,69236200,339088,346181,346181,7093,2.09,346181,7093,2.09,346181,346181
متا0106,آتي متانول -1401/06/17,1,100,94400000,944000,944000,944000,0,0,944000,0,0,944000,944000
طهرم6004,اختيارف اهرم-14000-1401/06/30,1,1,10000,1,1000,1000,999,99900,1000,999,99900,1000,1000
سمتا021,سلف موازي استاندارد سمتا021,1,100,92918800,928756,929188,929188,432,0.05,929188,432,0.05,929188,929188
پادا2,صندوق س.پاداش سرمايه پارس-س,1,250000,250000,117317,1,1,-117316,-100,1,-117316,-100,1,1
نسب0105,آتي نفتاي سبك-1401/05/17,1,100,239900000,2399000,2399000,2399000,0,0,2399000,0,0,2399000,2399000
كحافظ2,كاشي‌ وسراميك‌ حافظ‌,1,13000000,65299000000,4963,5023,5023,60,1.21,5023,60,1.21,5023,5023
ثفارس2,عمران‌وتوسعه‌فارس‌,1,3000000,20100000000,6710,6700,6700,-10,-0.15,6700,-10,-0.15,6700,6700
اخزا0024,اسنادخزانه-م2بودجه00-031024,1,100000,58060000000,578990,580600,580600,1610,0.28,580600,1610,0.28,580600,580600
اراد874,مرابحه عام دولت87-ش.خ030304,1,294000,275954280000,950000,938620,938620,-11380,-1.2,938620,-11380,-1.2,938620,938620
سي تيپ2ن09,گواهي سيمان تيپ 2خوزستان(ن),1,50000,359650000,6851,7193,7193,342,4.99,7193,342,4.99,7193,7193
ضترا3012,اختيارخ شتران-3500-1401/03/08,1,6,10800000,2167,1800,1800,-367,-16.94,1800,-367,-16.94,1800,1800
ضشنا8015,اختيارخ شپنا-6350-1401/08/29,1,2,1600000,800,800,800,0,0,800,0,0,800,800
ضهمن3005,اختيارخ خبهمن-2500-1401/03/11,1,20,100000,52,5,5,-47,-90.38,5,-47,-90.38,5,5
ضپنا7052,اختيارخ رمپنا-15000-1401/07/12,1,10,44000000,3680,4400,4400,720,19.57,4400,720,19.57,4400,4400
ضجار7049,اختيارخ وتجارت-1880-1401/07/20,1,2,960000,500,480,480,-20,-4,480,-20,-4,480,480
ضستر3004,اختيارخ خگستر-3250-1401/03/22,1,73,36500000,634,500,500,-134,-21.14,500,-134,-21.14,500,500
زعف0110پ08,زعفران0110نگين روستا(پ),1,100,40100000,390000,401000,401000,11000,2.82,401000,11000,2.82,401000,401000
زير0103پ01,زيره سبز0103كيميابذر(پ),1,5,6873285,1320900,1374657,1374657,53757,4.07,1374657,53757,4.07,1374657,1374657
ضشنا8011,اختيارخ شپنا-4350-1401/08/29,1,2,3700000,1005,1850,1850,845,84.08,1850,845,84.08,1850,1850
اراد82,مرابحه عام دولت82-ش.خ010912,1,7100,6604065000,930130,930150,930150,20,0,930150,20,0,930150,930150
سمتا022,سلف موازي استاندارد سمتا022,1,100,93131000,930877,931310,931310,433,0.05,931310,433,0.05,931310,931310
صبهمن404,صكوك مرابحه بهمن404-3ماهه 18%,1,10,9802200,970515,980220,980220,9705,1,980220,9705,1,980220,980220
اخزا8172,اسنادخزانه-م17بودجه98-010512,1,8,7664080,960310,958010,958010,-2300,-0.24,958010,-2300,-0.24,958010,958010
سمگا2,گروه سرمايه گذاري ميراث فرهنگي,1,11500000,102465000000,9200,8910,8910,-290,-3.15,8910,-290,-3.15,8910,8910
داريك2,صندوق س.اعتماد داريك-د,1,1000000,1000000,12668,1,1,-12667,-99.99,1,-12667,-99.99,1,1
آوا2,صندوق س.سهام آواي معيار-س,1,700000,700000,8623,1,1,-8622,-99.99,1,-8622,-99.99,1,1
آرام2,صندوق س شاخصي آرام مفيد,1,100000,100000,11060,1,1,-11059,-99.99,1,-11059,-99.99,1,1
تبريز304,مشاركت ش تبريز304-3ماهه18%,1,6000,6000000000,1000000,1000000,1000000,0,0,1000000,0,0,1000000,1000000
پكرمان2,گروه‌ صنعتي‌ بارز,1,2000000,34400000000,17320,17200,17200,-120,-0.69,17200,-120,-0.69,17200,17200
پاداش2,صندوق س. ارزش پاداش-د,1,100000,100000,10191,1,1,-10190,-99.99,1,-10190,-99.99,1,1
اخزا8162,اسنادخزانه-م16بودجه98-010503,1,65,62725000,966440,965000,965000,-1440,-0.15,965000,-1440,-0.15,965000,965000
ثروتم2,صندوق س. ثروت آفرين پارسيان-س,1,400000,400000,97204,1,1,-97203,-100,1,-97203,-100,1,1
غگرجي4,بيسكويت‌  گرجي‌,1,6000000,11226000000,1956,1871,1871,-85,-4.35,1871,-85,-4.35,1871,1871
ضملت8053,اختيارخ وبملت-3476-1401/08/18,1,100,25000000,1,250,250,249,24900,250,249,24900,250,250
نسب0104,آتي نفتاي سبك-1401/04/17,1,100,240000000,2400000,2400000,2400000,0,0,2400000,0,0,2400000,2400000
ضترا3011,اختيارخ شتران-3000-1401/03/08,1,2,4400000,2800,2200,2200,-600,-21.43,2200,-600,-21.43,2200,2200
كاريس4,صندوق س.سپند كاريزما-س,1,4335000,65588550000,15222,15130,15130,-92,-0.6,15130,-92,-0.6,15130,15130
مارون2,پتروشيمي مارون,1,150000,28500000000,190850,190000,190000,-850,-0.45,190000,-850,-0.45,190000,190000
تاراز2,صندوق س آواي تاراز زاگرس-سهام,1,20000,20000,11850,1,1,-11849,-99.99,1,-11849,-99.99,1,1
صنم4,ص.س.صندوق در صندوق صنم,1,9889276,113064092508,11456,11433,11433,-23,-0.2,11433,-23,-0.2,11433,11433
اراد96,مرابحه عام دولت96-ش.خ030414,1,2000,1890000000,960400,945000,945000,-15400,-1.6,945000,-15400,-1.6,945000,945000
اخزا0074,اسنادخزانه-م7بودجه00-030912,1,100000,59450000000,593180,594500,594500,1320,0.22,594500,1320,0.22,594500,594500
ضپنا7051,اختيارخ رمپنا-14000-1401/07/12,1,12,60000000,4450,5000,5000,550,12.36,5000,550,12.36,5000,5000
ضشنا8009,اختيارخ شپنا-3350-1401/08/29,1,10,33000000,3500,3300,3300,-200,-5.71,3300,-200,-5.71,3300,3300
سي تيپ2ن36,گواهي سيمان تيپ2منددشتي(ن),1,25000,143925000,5483,5757,5757,274,5,5757,274,5,5757,5757
ضسان8006,اختيارخ پارسان-34000-01/08/08,1,3,6300000,2800,2100,2100,-700,-25,2100,-700,-25,2100,2100
ضترا8067,اختيارخ شتران-5270-1401/08/08,1,10,10000000,1150,1000,1000,-150,-13.04,1000,-150,-13.04,1000,1000
ضستر3003,اختيارخ خگستر-3000-1401/03/22,1,3,2100000,1122,700,700,-422,-37.61,700,-422,-37.61,700,700
ضملت3009,اختيارخ وبملت-2000-1401/03/18,1,3,5550000,1889,1850,1850,-39,-2.06,1850,-39,-2.06,1850,1850
ضپنا7050,اختيارخ رمپنا-13000-1401/07/12,1,13,78000000,5130,6000,6000,870,16.96,6000,870,16.96,6000,6000
اگ010719,گام بانك صادرات 0107,1,1000,910000000,908000,910000,910000,2000,0.22,910000,2000,0.22,910000,910000
سميعا101,سلف موازي استاندارد سميعا101,1,100,131167400,1311153,1311674,1311674,521,0.04,1311674,521,0.04,1311674,1311674
ضصاد8040,اختيارخ وبصادر-1598-1401/08/11,1,10,8600000,830,860,860,30,3.61,860,30,3.61,860,860
افاد74,منفعت دولت7-ش.خاص ساير0204,1,1000,986000000,971520,986000,986000,14480,1.49,986000,14480,1.49,986000,986000
سميعا102,سلف موازي استاندارد سميعا102,1,100,142463800,1424069,1424638,1424638,569,0.04,1424638,569,0.04,1424638,1424638
خريخت2,صنايع‌ريخته‌گري‌ايران‌,1,50000000,170000000000,3377,3400,3400,23,0.68,3400,23,0.68,3400,3400
افاد744,منفعت دولت7-ش.خاص ساير0204,1,1003000,1003000000000,971520,1000000,1000000,28480,2.93,1000000,28480,2.93,1000000,1000000
صبا14044,اجاصبابدون ضامن بارتبه اعتباري,1,110000,110000000000,1000000,1000000,1000000,0,0,1000000,0,0,1000000,1000000
ساروج2,بين المللي ساروج بوشهر,1,1500000,25395000000,17030,16930,16930,-100,-0.59,16930,-100,-0.59,16930,16930
اراد86,مرابحه عام دولت86-ش.خ020404,1,100,98000000,965000,980000,980000,15000,1.55,980000,15000,1.55,980000,980000
اهرم4,صندوق س سهامي كاريزما- اهرمي,1,13200000,180708000000,14100,13690,13690,-410,-2.91,13690,-410,-2.91,13690,13690
متا0104,آتي متانول -1401/04/17,1,100,94300000,943000,943000,943000,0,0,943000,0,0,943000,943000
افاد61,منفعت دولت6-ش.خاص140109,1,2000,1999980000,975000,999990,999990,24990,2.56,999990,24990,2.56,999990,999990
